#LSCO S1 at T = 4 K, experimental data: 
# for B//c: B[T], rho(B)/rho(0); for B//a: B[T], rho(B)/rho(0)
7.4661e-06	 1.0004e+00	 7.4661e-06	 1.0018e+00
7.5128e-06	 1.0004e+00	 7.5128e-06	 1.0016e+00
7.5654e-06	 1.0006e+00	 7.5654e-06	 1.0015e+00
7.5778e-06	 1.0006e+00	 7.5778e-06	 1.0015e+00
7.6872e-06	 1.0004e+00	 7.6872e-06	 1.0017e+00
7.7137e-06	 1.0004e+00	 7.7137e-06	 1.0017e+00
7.7277e-06	 1.0005e+00	 7.7277e-06	 1.0015e+00
7.8370e-06	 1.0005e+00	 7.8370e-06	 1.0015e+00
7.9610e-06	 1.0005e+00	 7.9610e-06	 1.0015e+00
8.0111e-06	 1.0005e+00	 8.0111e-06	 1.0016e+00
4.1789e-05	 9.9968e-01	 4.1789e-05	 9.9958e-01
1.1262e-04	 9.9970e-01	 1.1262e-04	 9.9955e-01
1.8272e-04	 9.9972e-01	 1.8272e-04	 9.9952e-01
2.5326e-04	 9.9975e-01	 2.5326e-04	 9.9949e-01
3.2338e-04	 9.9978e-01	 3.2338e-04	 9.9946e-01
3.9408e-04	 9.9981e-01	 3.9408e-04	 9.9944e-01
4.6470e-04	 9.9986e-01	 4.6470e-04	 9.9942e-01
5.3493e-04	 9.9989e-01	 5.3493e-04	 9.9941e-01
6.0571e-04	 9.9994e-01	 6.0571e-04	 9.9940e-01
6.7632e-04	 9.9996e-01	 6.7632e-04	 9.9940e-01
7.4738e-04	 9.9999e-01	 7.4738e-04	 9.9940e-01
8.1795e-04	 1.0000e+00	 8.1795e-04	 9.9941e-01
8.8900e-04	 1.0001e+00	 8.8900e-04	 9.9942e-01
9.5949e-04	 1.0001e+00	 9.5949e-04	 9.9945e-01
1.0304e-03	 1.0001e+00	 1.0304e-03	 9.9947e-01
1.1008e-03	 1.0001e+00	 1.1008e-03	 9.9950e-01
1.1712e-03	 1.0002e+00	 1.1712e-03	 9.9954e-01
1.2419e-03	 1.0002e+00	 1.2419e-03	 9.9958e-01
1.3126e-03	 1.0002e+00	 1.3126e-03	 9.9962e-01
1.3833e-03	 1.0002e+00	 1.3833e-03	 9.9967e-01
1.4543e-03	 1.0003e+00	 1.4543e-03	 9.9972e-01
1.5252e-03	 1.0003e+00	 1.5252e-03	 9.9977e-01
1.5954e-03	 1.0003e+00	 1.5954e-03	 9.9982e-01
1.6663e-03	 1.0003e+00	 1.6663e-03	 9.9987e-01
1.7365e-03	 1.0003e+00	 1.7365e-03	 9.9991e-01
1.8074e-03	 1.0003e+00	 1.8074e-03	 9.9995e-01
