#LSCO S1 T [K], LSCO S1 rho [micro Ohm cm], LSCO S2 T [K], LSCO S2 rho [micro Ohm cm], Nd-LSCO T [K], Nd-LSCO rho [micro Ohm cm]
2.000300e+00	 -2.116940e-03	 2.006600e+00	 -3.276410e-03	 5.325350e+00	 3.102195e+01
2.087000e+00	 4.288161e-03	 2.110050e+00	 1.720115e-03	 5.519550e+00	 3.134056e+01
2.247800e+00	 3.148270e-03	 2.118400e+00	 -1.105788e-03	 5.753550e+00	 3.165676e+01
2.443500e+00	 4.071039e-03	 2.324050e+00	 -3.358319e-03	 5.969150e+00	 3.187820e+01
2.631800e+00	 3.202551e-03	 2.552750e+00	 -4.095513e-04	 6.207550e+00	 3.210979e+01
2.848100e+00	 1.747833e-02	 2.777000e+00	 5.528940e-03	 6.416050e+00	 3.227252e+01
3.046200e+00	 2.008379e-02	 3.006300e+00	 2.825903e-03	 6.610900e+00	 3.241819e+01
3.249650e+00	 3.175411e-02	 3.188400e+00	 4.709838e-03	 6.856800e+00	 3.259183e+01
3.450350e+00	 4.337014e-02	 3.377950e+00	 2.911909e-02	 7.052800e+00	 3.271639e+01
3.645700e+00	 5.373772e-02	 3.605650e+00	 9.792366e-02	 7.267950e+00	 3.285590e+01
3.847650e+00	 8.082370e-02	 3.794350e+00	 2.498671e-01	 7.499200e+00	 3.299695e+01
4.048300e+00	 1.023731e-01	 4.007600e+00	 6.144497e-01	 7.697550e+00	 3.311230e+01
4.231550e+00	 1.269621e-01	 4.191200e+00	 1.089529e+00	 7.904050e+00	 3.323058e+01
4.445600e+00	 1.598561e-01	 4.386900e+00	 1.849246e+00	 8.115300e+00	 3.335478e+01
4.635050e+00	 2.055603e-01	 4.585450e+00	 2.826681e+00	 8.353950e+00	 3.349570e+01
4.842100e+00	 2.533272e-01	 4.787000e+00	 4.037355e+00	 8.549200e+00	 3.360402e+01
5.055450e+00	 3.361593e-01	 5.000850e+00	 5.557527e+00	 8.758450e+00	 3.372225e+01
5.251950e+00	 4.554679e-01	 5.182900e+00	 6.983542e+00	 8.952850e+00	 3.381930e+01
5.441150e+00	 6.446898e-01	 5.397400e+00	 8.846630e+00	 9.164350e+00	 3.394925e+01
5.645850e+00	 9.266228e-01	 5.581300e+00	 1.066565e+01	 9.364350e+00	 3.405469e+01
5.849650e+00	 1.360053e+00	 5.796400e+00	 1.317227e+01	 9.558150e+00	 3.415438e+01
6.038350e+00	 1.837233e+00	 5.995700e+00	 1.575998e+01	 9.755100e+00	 3.427133e+01
6.251300e+00	 2.564863e+00	 6.195050e+00	 1.863904e+01	 9.953900e+00	 3.438544e+01
6.430950e+00	 3.304870e+00	 6.394750e+00	 2.176605e+01	 1.015080e+01	 3.449240e+01
6.648350e+00	 4.281811e+00	 6.577800e+00	 2.473341e+01	 1.036730e+01	 3.460828e+01
6.836100e+00	 5.181782e+00	 6.796500e+00	 2.838108e+01	 1.054805e+01	 3.470986e+01
7.055700e+00	 6.263212e+00	 6.992600e+00	 3.147703e+01	 1.071915e+01	 3.480205e+01
7.237500e+00	 7.171434e+00	 7.201850e+00	 3.458155e+01	 1.093840e+01	 3.490695e+01
7.451450e+00	 8.194459e+00	 7.431950e+00	 3.772130e+01	 1.120235e+01	 3.506160e+01
7.644900e+00	 9.104255e+00	 7.651800e+00	 4.029013e+01	 1.139895e+01	 3.516241e+01
7.846050e+00	 1.000433e+01	 7.843600e+00	 4.222062e+01	 1.160515e+01	 3.527729e+01
8.036450e+00	 1.083656e+01	 8.042100e+00	 4.386334e+01	 1.179360e+01	 3.538302e+01
8.234700e+00	 1.165197e+01	 8.257150e+00	 4.538671e+01	 1.200240e+01	 3.549210e+01
8.438900e+00	 1.247019e+01	 8.447650e+00	 4.650768e+01	 1.221665e+01	 3.560229e+01
8.638950e+00	 1.319348e+01	 8.640650e+00	 4.747849e+01	 1.245960e+01	 3.572679e+01
8.836150e+00	 1.389185e+01	 8.851150e+00	 4.842606e+01	 1.265685e+01	 3.584015e+01
9.038300e+00	 1.452818e+01	 9.044500e+00	 4.911288e+01	 1.285050e+01	 3.594829e+01
9.246300e+00	 1.510258e+01	 9.248450e+00	 4.975731e+01	 1.303795e+01	 3.605356e+01
9.488850e+00	 1.569310e+01	 9.456500e+00	 5.032818e+01	 1.325110e+01	 3.616463e+01
9.694400e+00	 1.610161e+01	 9.642100e+00	 5.081174e+01	 1.345805e+01	 3.626995e+01
9.897650e+00	 1.643115e+01	 9.868100e+00	 5.131872e+01	 1.366435e+01	 3.638324e+01
1.009345e+01	 1.670917e+01	 1.005615e+01	 5.170219e+01	 1.390065e+01	 3.651572e+01
1.029635e+01	 1.696283e+01	 1.024960e+01	 5.207823e+01	 1.411565e+01	 3.663553e+01
1.054015e+01	 1.721192e+01	 1.044275e+01	 5.241563e+01	 1.431090e+01	 3.673951e+01
1.074915e+01	 1.741791e+01	 1.063915e+01	 5.273606e+01	 1.450785e+01	 3.684354e+01
1.094295e+01	 1.758873e+01	 1.084360e+01	 5.305600e+01	 1.469780e+01	 3.694429e+01
1.114245e+01	 1.774859e+01	 1.108475e+01	 5.339257e+01	 1.491895e+01	 3.706058e+01
1.134670e+01	 1.791556e+01	 1.128060e+01	 5.366382e+01	 1.514920e+01	 3.719206e+01
1.154250e+01	 1.805430e+01	 1.149840e+01	 5.393027e+01	 1.536255e+01	 3.730747e+01
1.174955e+01	 1.820992e+01	 1.169210e+01	 5.415925e+01	 1.556010e+01	 3.741256e+01
1.197485e+01	 1.838194e+01	 1.192595e+01	 5.442583e+01	 1.575635e+01	 3.752357e+01
1.220590e+01	 1.853626e+01	 1.214475e+01	 5.465943e+01	 1.594980e+01	 3.762537e+01
1.243970e+01	 1.871245e+01	 1.238165e+01	 5.490594e+01	 1.616555e+01	 3.772835e+01
1.267710e+01	 1.887893e+01	 1.258620e+01	 5.509225e+01	 1.640600e+01	 3.786417e+01
1.290255e+01	 1.904144e+01	 1.278780e+01	 5.529424e+01	 1.660445e+01	 3.797377e+01
1.310145e+01	 1.917704e+01	 1.303920e+01	 5.551658e+01	 1.681480e+01	 3.808614e+01
1.329310e+01	 1.930965e+01	 1.324030e+01	 5.569052e+01	 1.700925e+01	 3.819210e+01
1.349535e+01	 1.943932e+01	 1.346010e+01	 5.587085e+01	 1.720410e+01	 3.828283e+01
1.369150e+01	 1.957893e+01	 1.364700e+01	 5.601956e+01	 1.741725e+01	 3.840569e+01
1.389270e+01	 1.971848e+01	 1.384810e+01	 5.618493e+01	 1.764805e+01	 3.853429e+01
1.408755e+01	 1.984827e+01	 1.404745e+01	 5.633171e+01	 1.785150e+01	 3.863240e+01
1.429430e+01	 1.999195e+01	 1.424565e+01	 5.648046e+01	 1.804780e+01	 3.874423e+01
1.448995e+01	 2.011766e+01	 1.444235e+01	 5.662593e+01	 1.826595e+01	 3.884967e+01
1.469500e+01	 2.024588e+01	 1.464560e+01	 5.677096e+01	 1.850310e+01	 3.899399e+01
1.489215e+01	 2.037761e+01	 1.488370e+01	 5.694047e+01	 1.869870e+01	 3.908941e+01
1.509255e+01	 2.051000e+01	 1.510285e+01	 5.708996e+01	 1.891290e+01	 3.920264e+01
1.532350e+01	 2.065325e+01	 1.530245e+01	 5.722580e+01	 1.911740e+01	 3.931553e+01
1.555360e+01	 2.080149e+01	 1.553450e+01	 5.737062e+01	 1.931360e+01	 3.941928e+01
1.574675e+01	 2.092189e+01	 1.573960e+01	 5.750855e+01	 1.950085e+01	 3.952284e+01
1.594780e+01	 2.105140e+01	 1.593930e+01	 5.764088e+01	 1.970695e+01	 3.963056e+01
1.614740e+01	 2.116327e+01	 1.614330e+01	 5.776465e+01	 1.990355e+01	 3.973284e+01
1.634775e+01	 2.129523e+01	 1.634480e+01	 5.789166e+01	 2.010130e+01	 3.983793e+01
1.654730e+01	 2.141698e+01	 1.654990e+01	 5.802163e+01	 2.031965e+01	 3.996073e+01
1.675410e+01	 2.154258e+01	 1.678395e+01	 5.816658e+01	 2.050930e+01	 4.006822e+01
1.694790e+01	 2.166303e+01	 1.698400e+01	 5.828600e+01	 2.070945e+01	 4.016475e+01
1.714920e+01	 2.178353e+01	 1.718690e+01	 5.840438e+01	 2.089900e+01	 4.026837e+01
1.738545e+01	 2.192287e+01	 1.737945e+01	 5.851800e+01	 2.110765e+01	 4.037593e+01
1.759160e+01	 2.204082e+01	 1.760120e+01	 5.864148e+01	 2.130025e+01	 4.048025e+01
1.780525e+01	 2.217039e+01	 1.783075e+01	 5.877627e+01	 2.150370e+01	 4.058991e+01
1.803590e+01	 2.231109e+01	 1.804375e+01	 5.890474e+01	 2.171130e+01	 4.069624e+01
1.823830e+01	 2.243126e+01	 1.828000e+01	 5.903716e+01	 2.190980e+01	 4.080772e+01
1.843845e+01	 2.254357e+01	 1.847935e+01	 5.914973e+01	 2.210215e+01	 4.090712e+01
1.863190e+01	 2.266293e+01	 1.870370e+01	 5.927542e+01	 2.229440e+01	 4.101496e+01
1.884545e+01	 2.279006e+01	 1.889895e+01	 5.938498e+01	 2.250655e+01	 4.113125e+01
1.908055e+01	 2.292266e+01	 1.909900e+01	 5.949507e+01	 2.270590e+01	 4.123352e+01
1.930210e+01	 2.305060e+01	 1.929675e+01	 5.961130e+01	 2.290345e+01	 4.133932e+01
1.952965e+01	 2.318864e+01	 1.948725e+01	 5.972335e+01	 2.310030e+01	 4.144018e+01
1.974570e+01	 2.331110e+01	 1.969455e+01	 5.982862e+01	 2.331785e+01	 4.155876e+01
1.998990e+01	 2.345494e+01	 1.989465e+01	 5.993917e+01	 2.355335e+01	 4.168849e+01
2.020440e+01	 2.357295e+01	 2.009800e+01	 6.004972e+01	 2.375930e+01	 4.180126e+01
2.039655e+01	 2.368558e+01	 2.028655e+01	 6.015522e+01	 2.396105e+01	 4.190470e+01
2.058940e+01	 2.379685e+01	 2.048715e+01	 6.026281e+01	 2.414005e+01	 4.200053e+01
2.083730e+01	 2.394504e+01	 2.072810e+01	 6.039940e+01	 2.435040e+01	 4.210878e+01
2.104190e+01	 2.406331e+01	 2.094255e+01	 6.050583e+01	 2.454650e+01	 4.221445e+01
2.124005e+01	 2.417649e+01	 2.113645e+01	 6.060791e+01	 2.475305e+01	 4.232435e+01
2.144290e+01	 2.429113e+01	 2.137810e+01	 6.074172e+01	 2.494975e+01	 4.243384e+01
2.164150e+01	 2.440838e+01	 2.159745e+01	 6.085952e+01	 2.516400e+01	 4.254989e+01
2.183470e+01	 2.451982e+01	 2.179245e+01	 6.096067e+01	 2.536150e+01	 4.264689e+01
2.204205e+01	 2.463967e+01	 2.199040e+01	 6.106455e+01	 2.555640e+01	 4.275878e+01
2.228360e+01	 2.477868e+01	 2.219260e+01	 6.117562e+01	 2.575190e+01	 4.285907e+01
2.248930e+01	 2.488871e+01	 2.239490e+01	 6.128199e+01	 2.594925e+01	 4.296919e+01
2.273475e+01	 2.503602e+01	 2.259320e+01	 6.138453e+01	 2.614510e+01	 4.307235e+01
2.297720e+01	 2.517542e+01	 2.279585e+01	 6.149166e+01	 2.634935e+01	 4.318800e+01
2.319920e+01	 2.530183e+01	 2.298930e+01	 6.159467e+01	 2.654915e+01	 4.329138e+01
2.340010e+01	 2.541409e+01	 2.319235e+01	 6.170365e+01	 2.676915e+01	 4.340345e+01
2.359490e+01	 2.552281e+01	 2.339740e+01	 6.181275e+01	 2.699980e+01	 4.352607e+01
2.379715e+01	 2.564114e+01	 2.363045e+01	 6.193199e+01	 2.721640e+01	 4.364957e+01
2.403205e+01	 2.578102e+01	 2.388035e+01	 6.206197e+01	 2.746455e+01	 4.378246e+01
2.423315e+01	 2.589056e+01	 2.410405e+01	 6.218250e+01	 2.765820e+01	 4.387300e+01
2.448155e+01	 2.602952e+01	 2.429905e+01	 6.228226e+01	 2.786125e+01	 4.398877e+01
2.469510e+01	 2.615257e+01	 2.448945e+01	 6.238335e+01	 2.805465e+01	 4.408483e+01
2.493600e+01	 2.628773e+01	 2.469425e+01	 6.248700e+01	 2.824795e+01	 4.419989e+01
2.513855e+01	 2.639808e+01	 2.492880e+01	 6.261245e+01	 2.846085e+01	 4.431618e+01
2.534635e+01	 2.652407e+01	 2.514825e+01	 6.272665e+01	 2.865310e+01	 4.441247e+01
2.554185e+01	 2.663230e+01	 2.538180e+01	 6.284346e+01	 2.885945e+01	 4.453363e+01
2.578390e+01	 2.677126e+01	 2.558360e+01	 6.295314e+01	 2.905905e+01	 4.462975e+01
2.600325e+01	 2.689095e+01	 2.579285e+01	 6.307019e+01	 2.926130e+01	 4.473753e+01
2.619265e+01	 2.700944e+01	 2.599350e+01	 6.316722e+01	 2.945830e+01	 4.484549e+01
2.642795e+01	 2.713635e+01	 2.623060e+01	 6.329610e+01	 2.964930e+01	 4.495627e+01
2.664660e+01	 2.725897e+01	 2.643455e+01	 6.340253e+01	 2.984950e+01	 4.505415e+01
2.684035e+01	 2.736314e+01	 2.663285e+01	 6.350240e+01	 3.004915e+01	 4.517178e+01
2.703675e+01	 2.747333e+01	 2.684250e+01	 6.361388e+01	 3.024935e+01	 4.527541e+01
2.723870e+01	 2.759378e+01	 2.708225e+01	 6.374235e+01	 3.044925e+01	 4.537933e+01
2.747560e+01	 2.772036e+01	 2.732320e+01	 6.386635e+01	 3.066020e+01	 4.549567e+01
2.773575e+01	 2.786751e+01	 2.754635e+01	 6.397847e+01	 3.086075e+01	 4.560164e+01
2.794335e+01	 2.798834e+01	 2.775375e+01	 6.408536e+01	 3.105045e+01	 4.570456e+01
2.815245e+01	 2.810667e+01	 2.794485e+01	 6.418819e+01	 3.125030e+01	 4.580947e+01
2.834475e+01	 2.820975e+01	 2.814965e+01	 6.429567e+01	 3.144835e+01	 4.592371e+01
2.854580e+01	 2.832406e+01	 2.834470e+01	 6.439549e+01	 3.165265e+01	 4.602803e+01
2.874350e+01	 2.843865e+01	 2.858645e+01	 6.452459e+01	 3.185340e+01	 4.613260e+01
2.898365e+01	 2.857625e+01	 2.879230e+01	 6.462836e+01	 3.205345e+01	 4.624560e+01
2.923565e+01	 2.871489e+01	 2.899580e+01	 6.473786e+01	 3.224680e+01	 4.634454e+01
2.944690e+01	 2.882931e+01	 2.919280e+01	 6.483901e+01	 3.246080e+01	 4.646234e+01
2.964420e+01	 2.894189e+01	 2.939345e+01	 6.494469e+01	 3.265665e+01	 4.656978e+01
2.984870e+01	 2.906358e+01	 2.959405e+01	 6.504636e+01	 3.285115e+01	 4.667405e+01
3.008520e+01	 2.919147e+01	 2.979375e+01	 6.515297e+01	 3.306410e+01	 4.678495e+01
3.032175e+01	 2.932147e+01	 2.999500e+01	 6.526241e+01	 3.325450e+01	 4.689138e+01
3.054600e+01	 2.945191e+01	 3.019540e+01	 6.536733e+01	 3.345895e+01	 4.700509e+01
3.073870e+01	 2.956057e+01	 3.038510e+01	 6.546089e+01	 3.365670e+01	 4.710197e+01
3.093825e+01	 2.967332e+01	 3.060105e+01	 6.557509e+01	 3.385880e+01	 4.721362e+01
3.113840e+01	 2.978345e+01	 3.083435e+01	 6.569985e+01	 3.406030e+01	 4.732769e+01
3.134315e+01	 2.989511e+01	 3.104955e+01	 6.581399e+01	 3.425340e+01	 4.742698e+01
3.157980e+01	 3.003504e+01	 3.124280e+01	 6.591190e+01	 3.444680e+01	 4.753506e+01
3.183535e+01	 3.017672e+01	 3.148275e+01	 6.604298e+01	 3.466240e+01	 4.765105e+01
3.203880e+01	 3.028761e+01	 3.168955e+01	 6.615120e+01	 3.486370e+01	 4.775878e+01
3.223540e+01	 3.039796e+01	 3.189040e+01	 6.625154e+01	 3.505475e+01	 4.785824e+01
3.244425e+01	 3.051494e+01	 3.213105e+01	 6.638326e+01	 3.526450e+01	 4.797277e+01
3.264485e+01	 3.063066e+01	 3.235585e+01	 6.649862e+01	 3.545470e+01	 4.807938e+01
3.288100e+01	 3.076577e+01	 3.253885e+01	 6.659554e+01	 3.564870e+01	 4.818342e+01
3.309965e+01	 3.088909e+01	 3.273560e+01	 6.670006e+01	 3.585615e+01	 4.829760e+01
3.328540e+01	 3.098859e+01	 3.294185e+01	 6.680771e+01	 3.605190e+01	 4.840010e+01
3.348255e+01	 3.110154e+01	 3.314225e+01	 6.691402e+01	 3.626430e+01	 4.851358e+01
3.369280e+01	 3.121895e+01	 3.334610e+01	 6.701946e+01	 3.645995e+01	 4.862189e+01
3.389775e+01	 3.133501e+01	 3.354275e+01	 6.712665e+01	 3.664700e+01	 4.872557e+01
3.409370e+01	 3.144134e+01	 3.374305e+01	 6.723273e+01	 3.685915e+01	 4.884362e+01
3.429065e+01	 3.154876e+01	 3.394265e+01	 6.734165e+01	 3.705585e+01	 4.895487e+01
